"","DBN","Year","Mean Scale Score_e","Mean Scale Score_m","Total Enrollment","% Female","% Male","% Asian","% Black","% Hispanic","% Multi-Racial","% Native American","% White","% Missing Race/Ethnicity Data","% Students with Disabilities","% English Language Learners","% Poverty","Economic Need Index","# Total Days_a","# Days Absent_a","# Days Present_a","% Attendance_a","# Contributing 10+ Total Days and 1+ Pres Day_a","# Chronically Absent_a","% Chronically Absent_a","% tested_e","% tested_m"
"66","02M002",2019,0.875098562965732,0.883656712882248,483,0.455486536026001,0.544513463973999,0.759834349155426,0.0807453393936157,0.146997928619385,0,0,0.0124223604798317,0,0.236024841666222,0.316770195960999,"0.93167704343795776","0.90915942192077637",86880,"3176","83704","96.344383239999999","516","69","13.3720932",0.455486542443064,0.469979296066253
"67","02M003",2023,0.18995791081063,0.236718756140308,524,0.44083970785141,0.55916029214859,0.0954198464751244,0.0438931286334991,0.167938932776451,0.0343511439859867,0.00572519097477198,0.652671754360199,0,0.208015263080597,0.0553435124456882,"0.22900763154029846","0.25008493661880493",93138,"7574","85564","91.867980959999997","552","154","27.898550029999999",0.393129770992366,0.393129770992366
"68","02M003",2022,0.903621879881666,0.881470904326362,570,0.459649115800858,0.54035085439682,0.0824561417102814,0.0473684221506119,0.171929821372032,0.0315789468586445,0.00526315812021494,0.66140353679657,0,0.20175439119339,0.0473684221506119,"0.23684211075305939","0.21158865094184875",100927,"7904","93023","92.16859436","588","144","24.48979568",0.407017543859649,0.415789473684211
"69","02M003",2019,0.906828473755807,0.89706344064705,731,0.488372087478638,0.511627912521362,0.0943912416696548,0.0533515736460686,0.162790700793266,0.0519835837185383,0.00547195645049214,0.630642950534821,0.00136798911262304,0.210670307278633,0.0437756516039371,"0.22982215881347656","0.18379807472229004",129885,"8357","121528","93.565849299999996","749","154","20.560747150000001",0.381668946648427,0.395348837209302
"70","02M006",2023,0.240918141429459,0.288486271368167,588,0.517006814479828,0.482993185520172,0.178571432828903,0.0136054418981075,0.115646257996559,0.0476190485060215,0.00170068023726344,0.641156435012817,0.00170068023726344,0.164965987205505,0.0391156449913979,"0.10374149680137634","8.5005134344100952E-2",104408,"7500","96908","92.816642759999993","599","142","23.706176760000002",0.353741496598639,0.355442176870748
"71","02M006",2022,0.932233610456007,0.920431862364179,573,0.527050614356995,0.472949385643005,0.172774866223335,0.0209424085915089,0.120418846607208,0.0261780098080635,0.00174520071595907,0.654450237751007,0.00349040143191814,0.183246076107025,0.0331588126718998,"0.10471203923225403","8.6543060839176178E-2",101446,"6266","95180","93.823318479999998","594","108","18.181818010000001",0.385689354275742,0.389179755671902
"72","02M006",2019,0.944016934188238,0.933326746642485,671,0.511177361011505,0.488822638988495,0.171385988593102,0.0238450076431036,0.0611028298735619,0.0119225038215518,0.00298062595538795,0.727272748947144,0.00149031297769397,0.168405368924141,0.0327868834137917,"0.1236959770321846","0.10489104688167572",120976,"5386","115590","95.547874449999995","700","53","7.5714287760000003",0.391952309985097,0.396423248882265
"73","02M011",2023,0.210224926667546,0.237783067173052,759,0.470355719327927,0.529644250869751,0.167325422167778,0.063241109251976,0.299077719449997,0.0658761560916901,0.0039525693282485,0.400527000427246,0,0.11857707798481,0.114624507725239,"0.37022396922111511","0.4367603063583374",135454,"12791","122663","90.556938169999995","826","268","32.445522310000001",0.416337285902503,0.44532279314888
"74","02M011",2022,0.902939705737889,0.891523472719621,731,0.473324209451675,0.526675760746002,0.173734605312347,0.0697674453258514,0.244870036840439,0.0779753774404526,0.00410396698862314,0.429548561573029,0,0.138166889548302,0.0287277698516846,"0.30369356274604797","0.37900823354721069",129471,"9965","119506","92.303298949999999","752","190","25.265956880000001",0.467852257181943,0.466484268125855
"75","02M011",2019,0.910476849047552,0.897567357284109,888,0.484234243631363,0.515765786170959,0.15427927672863,0.0574324317276478,0.243243247270584,0.0799549520015717,0.00225225230678916,0.460585594177246,0.00225225230678916,0.158783778548241,0.0326576568186283,"0.31869369745254517","0.34053048491477966",158634,"8156","150478","94.85860443","925","126","13.621622090000001",0.456081081081081,0.458333333333333
"76","02M033",2023,0.183394765843917,0.193431901147299,564,0.476950347423553,0.523049652576447,0.214539006352425,0.159574463963509,0.347517728805542,0.078014187514782,0.00354609917849302,0.196808516979218,0,0.157801419496536,0.13475176692009,"0.54255318641662598","0.54376775026321411",104729,"11695","93034","88.833084110000001","664","264","39.759037020000001",0.427304964539007,0.49468085106383
"77","02M033",2022,0.895154945768342,0.875613015932232,510,0.488235294818878,0.511764705181122,0.254901975393295,0.194117650389671,0.280392169952393,0.0705882385373116,0.00392156885936856,0.196078434586525,0,0.186274513602257,0.0607843138277531,"0.5156862735748291","0.49764314293861389",89218,"8677","80541","90.274383540000002","528","188","35.606060030000002",0.433333333333333,0.425490196078431
"78","02M033",2019,0.89576055236886,0.890075703476173,632,0.498417735099792,0.501582264900208,0.235759496688843,0.183544307947159,0.287974685430527,0.0822784826159477,0.00632911408320069,0.204113930463791,0,0.169303804636002,0.0601265840232372,"0.49367088079452515","0.49406698346138",113222,"8035","105187","92.903320309999998","705","198","28.085105899999999",0.45253164556962,0.450949367088608
"79","02M040",2023,0.220504202311594,0.255599206284427,582,0.474226802587509,0.525773167610168,0.132302403450012,0.0343642607331276,0.161512032151222,0.109965637326241,0,0.560137450695038,0.00171821308322251,0.183848798274994,0.022336769849062,"0.15292096138000488","0.20752577483654022",103877,"6516","97361","93.727195739999999","605","116","19.173553470000002",0.469072164948454,0.472508591065292
"80","02M040",2022,0.92406630153816,0.907270298276746,596,0.481543630361557,0.518456399440765,0.140939593315125,0.0251677855849266,0.179530203342438,0.0973154380917549,0,0.555369138717651,0.0016778523568064,0.184563755989075,0.0167785231024027,"0.12919463217258453","0.18308067321777344",106429,"6681","99748","93.722572330000006","611","98","16.03927994",0.473154362416107,0.466442953020134
"81","02M040",2019,0.93045261871467,0.920227464678447,708,0.504237294197083,0.495762705802917,0.121468923985958,0.0169491525739431,0.139830514788628,0.100282482802868,0.00141242938116193,0.620056509971619,0,0.169491529464722,0.0254237279295921,"0.1214689239859581","0.14220650494098663",125326,"5397","119929","95.693634029999998","728","60","8.2417583469999993",0.38135593220339,0.387005649717514
"82","02M041",2023,0.210959831740287,0.259204191302391,483,0.472049683332443,0.527950286865234,0.0807453393936157,0.0103519670665264,0.10973084717989,0.142857149243355,0.00207039341330528,0.645962715148926,0.00828157365322113,0.14906832575798,0.0269151143729687,"8.2815736532211304E-2","0.10138461738824844",86336,"6078","80258","92.960060119999994","503","101","20.079523089999999",0.416149068322981,0.424430641821946
"83","02M041",2022,0.917390471726587,0.902430434886557,494,0.506072878837585,0.493927121162415,0.0890688225626945,0.0101214572787285,0.109311744570732,0.151821866631508,0,0.635627508163452,0.00404858309775591,0.159919023513794,0.0182186234742403,"7.6923079788684845E-2","7.2123482823371887E-2",87477,"5646","81831","93.545730590000005","501","92","18.363273620000001",0.437246963562753,0.435222672064777
"84","02M041",2019,0.912319672643514,0.922234637577358,694,0.511527359485626,0.488472610712051,0.0734870284795761,0.0144092217087746,0.0907780975103378,0.129683002829552,0,0.691642642021179,0,0.171469748020172,0.015850143507123,"7.2046108543872833E-2","7.9099565744400024E-2",123643,"5138","118505","95.844490050000005","705","30","4.2553191180000001",0.451008645533141,0.452449567723343
"85","02M042",2023,0.193559767472367,0.271652062034095,484,0.477272719144821,0.522727251052856,0.760330557823181,0.0206611566245556,0.0929752066731453,0.0268595032393932,0.00206611561588943,0.0950413197278976,0.00206611561588943,0.235537186264992,0.200413227081299,"0.5805785059928894","0.63541698455810547",86076,"4332","81744","94.967239379999995","512","77","15.03906345",0.388429752066116,0.390495867768595
"86","02M042",2022,0.887694081233944,0.902318893586033,525,0.481904774904251,0.518095254898071,0.782857120037079,0.0171428564935923,0.081904761493206,0.0266666673123837,0.00190476188436151,0.0876190513372421,0.00190476188436151,0.219047620892525,0.222857147455215,"0.60380953550338745","0.64992350339889526",92862,"7024","85838","92.436088560000002","542","145","26.752767559999999",0.411428571428571,0.417142857142857
"87","02M042",2019,0.866111258042209,0.912461771011831,574,0.48257839679718,0.51742160320282,0.865853667259216,0.0139372823759913,0.074912890791893,0.00348432059399784,0.00174216029699892,0.0400696881115437,0,0.184668987989426,0.325783967971802,"0.72822302579879761","0.79911500215530396",102335,"2947","99388","97.120239260000005","593","44","7.4198989869999998",0.409407665505227,0.414634146341463
"88","02M051",2023,0.14835698882461,0.164040685665612,468,0.472222208976746,0.527777791023254,0.0769230797886848,0.136752143502235,0.57051283121109,0.0341880358755589,0.0128205129876733,0.168803423643112,0,0.21367521584034,0.264957278966904,"0.68589740991592407","0.69770514965057373",82200,"10531","71669","87.188568119999999","563","295","52.397869110000002",0.269230769230769,0.27991452991453
"89","02M051",2022,0.819542830704152,0.819501626637975,430,0.460465103387833,0.539534866809845,0.118604652583599,0.183720931410789,0.472093015909195,0.0279069766402245,0.00232558138668537,0.195348843932152,0,0.241860464215279,0.0813953503966331,"0.58837211132049561","0.58310234546661377",75684,"9291","66393","87.723960880000007","470","221","47.021278379999998",0.397674418604651,0.388372093023256
"90","02M051",2019,0.84348913754343,0.84835764248902,481,0.511434495449066,0.488565474748611,0.128898128867149,0.147609144449234,0.476091474294662,0.0249480251222849,0.00415800418704748,0.218295216560364,0,0.226611226797104,0.0727650746703148,"0.57796257734298706","0.59714138507843018",85166,"7162","78004","91.590538019999997","533","171","32.082550050000002",0.345114345114345,0.334719334719335
"91","02M059",2023,0.199292081953009,0.252435006971789,512,0.48828125,0.51171875,0.25,0.029296875,0.068359375,0.056640625,0.009765625,0.5859375,0,0.14453125,0.07421875,"9.9609375E-2","8.1809520721435547E-2",92262,"7383","84879","91.99778748","554","131","23.646209720000002",0.3828125,0.40234375
"92","02M059",2022,0.909300019119991,0.875797313558257,541,0.493530511856079,0.506469488143921,0.234750464558601,0.0221811458468437,0.0757855847477913,0.0794824436306953,0.0110905729234219,0.576709806919098,0,0.17744916677475,0.0683918669819832,"0.11645101755857468","0.11202661693096161",96036,"7919","88117","91.754135129999995","584","148","25.342466349999999",0.358595194085028,0.373382624768946
"93","02M059",2019,0.928812627176708,0.925936159469138,598,0.511705696582794,0.488294303417206,0.198996648192406,0.013377926312387,0.1053511723876,0.0953177288174629,0.00668896315619349,0.580267548561096,0,0.15384615957737,0.0468227416276932,"0.11538461595773697","7.8248322010040283E-2",106535,"4584","101951","95.69718933","621","50","8.0515298840000007",0.419732441471572,0.439799331103679
"94","02M077",2023,0.270306094095566,0.35246470389974,372,0.521505355834961,0.478494614362717,0.446236550807953,0,0.0510752685368061,0.123655915260315,0.0026881720405072,0.373655915260315,0.0026881720405072,0.0725806429982185,0.00537634408101439,"8.3333335816860199E-2","9.7865231335163116E-2",65502,"3572","61930","94.54673004","373","43","11.52815056",0.467741935483871,0.46505376344086
"95","02M077",2022,0.971558162996925,0.975176165589927,346,0.517341017723083,0.482658952474594,0.462427735328674,0,0.0549132935702801,0.127167627215385,0,0.352601170539856,0.00289017334580421,0.0578034669160843,0.00867052003741264,"0.11560693383216858","9.7332373261451721E-2",61024,"2723","58301","95.537818909999999","348","28","8.0459766389999992",0.485549132947977,0.494219653179191
"96","02M077",2019,0.973658716286577,0.975201361282631,360,0.483333319425583,0.516666650772095,0.327777773141861,0.00277777784503996,0.0472222231328487,0.116666667163372,0,0.50555557012558,0,0.0805555582046509,0,"0.11666666716337204","0.10236111283302307",63788,"2070","61718","96.754875179999999","360","5","1.388888836",0.513888888888889,0.513888888888889
"97","02M089",2023,0.218018066116163,0.285263611888798,340,0.5,0.5,0.214705884456635,0.0176470596343279,0.111764706671238,0.114705882966518,0.0029411765281111,0.538235306739807,0,0.161764711141586,0.0382352955639362,"5.2941177040338516E-2","5.2473530173301697E-2",59861,"3908","55953","93.471542360000001","350","52","14.85714245",0.397058823529412,0.4
"98","02M089",2022,0.918155570096576,0.916958801642557,347,0.515850126743317,0.484149843454361,0.230547547340393,0.0115273771807551,0.106628239154816,0.115273773670197,0.00576368859037757,0.530259370803833,0,0.175792500376701,0.0576368868350983,"6.3400574028491974E-2","0.10623054951429367",60669,"4323","56346","92.874450679999995","355","85","23.943662639999999",0.380403458213256,0.39193083573487
"99","02M089",2019,0.917425432536049,0.924664194666223,456,0.478070169687271,0.521929800510406,0.190789476037025,0.0153508773073554,0.11842105537653,0.0789473652839661,0.00438596494495869,0.592105269432068,0,0.162280708551407,0.0614035092294216,"8.9912280440330505E-2","9.4550438225269318E-2",81023,"3124","77899","96.144302370000005","470","19","4.0425534250000004",0.379385964912281,0.379385964912281
"100","02M104",2023,0.207745291539065,0.221660710718491,895,0.511731863021851,0.488268166780472,0.315083801746368,0.0770949721336365,0.176536306738853,0.0603351965546608,0.00446927361190319,0.349720656871796,0.0167597774416208,0.143016755580902,0.042458102107048,"0.38659217953681946","0.37743708491325378",166662,"12166","154496","92.700195309999998","1035","282","27.246376040000001",0.826815642458101,0.611173184357542
"101","02M104",2022,0.604692682960151,0.882277170667357,906,0.480132460594177,0.519867539405823,0.375275939702988,0.0596026480197906,0.177704200148582,0.0386313460767269,0.0022075055167079,0.334437072277069,0.0121412808075547,0.176600441336632,0.0309050772339106,"0.42163354158401489","0.39138734340667725",159749,"9448","150301","94.085723880000003","931","176","18.904403689999999",0.835540838852097,0.538631346578366
"102","02M104",2019,0.905904172857732,0.905222075986254,1116,0.483870953321457,0.516129016876221,0.348566293716431,0.0752688199281693,0.175627246499062,0.041218638420105,0.00537634408101439,0.349462360143661,0.00448028696700931,0.16218638420105,0.0483870953321457,"0.43369176983833313","0.40739783644676208",198635,"7026","191609","96.462860109999994","1150","105","9.1304349899999995",0.887992831541219,0.755376344086022
"103","02M111",2023,0.139375895726654,0.136286208746057,401,0.448877811431885,0.551122188568115,0.104738153517246,0.169576063752174,0.488778054714203,0.0249376557767391,0,0.206982538104057,0.00498753134161234,0.211970075964928,0.206982538104057,"0.66583544015884399","0.7204124927520752",71759,"10388","61371","85.523765560000001","505","289","57.22772217",0.324189526184539,0.396508728179551
"104","02M111",2022,0.853177108650214,0.827107369099103,330,0.457575768232346,0.542424261569977,0.130303025245667,0.13939394056797,0.460606068372726,0.0242424234747887,0.00606060586869717,0.236363634467125,0.00303030293434858,0.278787881135941,0.0818181782960892,"0.60606062412261963","0.61680305004119873",58333,"6768","51565","88.397651670000002","363","158","43.526172639999999",0.390909090909091,0.393939393939394
"105","02M111",2019,0.84621321146371,0.834757558040476,413,0.46004843711853,0.53995156288147,0.157384991645813,0.135593220591545,0.469733655452728,0.0338983051478863,0.00726392259821296,0.196125909686089,0,0.239709436893463,0.099273607134819,"0.58353513479232788","0.59075546264648438",72539,"6138","66401","91.538345340000006","473","177","37.420719149999996",0.433414043583535,0.433414043583535
"106","02M114",2023,0.22844050819692,0.555475694235294,421,0.520190000534058,0.47980996966362,0.192399054765701,0.0665083155035973,0.149643704295158,0.0451306402683258,0.00237529701553285,0.52731591463089,0.0166270788758993,0.225653201341629,0.0047505940310657,"0.26840853691101074","0.23654632270336151",74761,"3304","71457","95.580581670000001","426","39","9.1549291610000001",0.94061757719715,0.665083135391924
"107","02M114",2022,0.94563294425452,0.933396105879322,417,0.539568364620209,0.460431665182114,0.201438844203949,0.0551558770239353,0.15587529540062,0.0431654676795006,0.00479616317898035,0.522781789302826,0.0167865715920925,0.206235006451607,0,"0.20623500645160675","0.19204807281494141",74055,"2661","71394","96.406723020000001","428","29","6.775701046",0.964028776978417,0.628297362110312
"108","02M114",2019,0.965584732449958,0.981896940015566,451,0.574279367923737,0.425720632076263,0.139689579606056,0.0288248341530561,0.117516629397869,0.0509977824985981,0.00443458976224065,0.640798211097717,0.0177383590489626,0.168514415621758,0,"0.16186252236366272","0.12974944710731506",80304,"2106","78198","97.377464290000006","454","5","1.1013215780000001",0.968957871396896,0.651884700665188
"109","02M116",2023,0.184091242050948,0.203157348548085,396,0.520202040672302,0.47979798913002,0.194444447755814,0.0681818202137947,0.313131302595139,0.0454545468091965,0.0025252525229007,0.376262634992599,0,0.148989900946617,0.204545453190804,"0.4166666567325592","0.39716413617134094",68587,"8689","59898","87.331420899999998","471","231","49.044586180000003",0.310606060606061,0.318181818181818
"110","02M116",2022,0.87773855664105,0.839822202576046,381,0.566929161548615,0.433070868253708,0.209973752498627,0.0708661451935768,0.209973752498627,0.0682414695620537,0.00262467190623283,0.438320219516754,0,0.183727040886879,0.107611551880836,"0.3333333432674408","0.29955261945724487",67121,"6465","60656","90.368141170000001","415","158","38.07228851",0.391076115485564,0.404199475065617
"111","02M116",2019,0.888867732820028,0.871061630491379,504,0.535714268684387,0.46428570151329,0.222222223877907,0.0892857164144516,0.196428567171097,0.0595238097012043,0.00396825419738889,0.42658731341362,0.00198412709869444,0.180555552244186,0.0496031753718853,"0.3333333432674408","0.34464681148529053",88220,"5058","83162","94.266609189999997","535","96","17.94392586",0.392857142857143,0.390873015873016
"112","02M124",2023,0.216269579236182,0.277290831251895,518,0.457528948783875,0.542471051216125,0.893822371959686,0.0038610037881881,0.0250965245068073,0.0540540553629398,0,0.0231660231947899,0,0.162162154912949,0.177606180310249,"0.51737451553344727","0.56432431936264038",92363,"2986","89377","96.767105099999995","545","28","5.1376147269999999",0.409266409266409,0.426640926640927
"113","02M124",2022,0.919627690859388,0.924972489739154,595,0.465546220541,0.534453809261322,0.905882358551025,0.00168067228514701,0.0201680678874254,0.050420168787241,0,0.0218487400561571,0,0.144537821412086,0.235294118523598,"0.48907563090324402","0.55784708261489868",105003,"3865","101138","96.319152829999993","609","51","8.3743839260000001",0.442016806722689,0.438655462184874
